txn_id,vehicle_id,plaza_id,txn_date,txn_time,amount,status,vehicle_type,bank_name,balance_before,balance_after
TXN000268,VEH8025,PLZ005,2024-03-20,11:32:47,200,SUCCESS,Truck,Axis,341,141
TXN000269,VEH9922,PLZ005,2024-01-12,10:33:46,60,SUCCESS,Car,Axis,737,677
TXN000270,VEH1620,PLZ005,2024-02-24,06:11:56,50,SUCCESS,Car,ICICI,342,292
TXN000271,VEH3610,PLZ002,2024-01-17,10:42:23,60,SUCCESS,Car,HDFC,425,365
TXN000272,VEH1171,PLZ006,2024-04-24,07:56:08,200,SUCCESS,Truck,Kotak,739,539
TXN000273,VEH3500,PLZ006,2024-03-29,12:55:14,60,SUCCESS,Car,Axis,819,759
TXN000274,VEH7544,PLZ001,2024-05-11,15:44:45,200,SUCCESS,Truck,Axis,323,123
TXN000275,VEH9364,PLZ004,2024-01-12,20:41:50,140,SUCCESS,Bus,Kotak,515,375
TXN000276,VEH4200,PLZ001,2024-03-26,18:13:22,200,SUCCESS,Truck,HDFC,466,266
TXN000277,VEH6769,PLZ002,2024-05-26,09:49:12,60,SUCCESS,Car,HDFC,724,664
TXN000278,VEH5772,PLZ006,2024-03-21,09:05:33,120,SUCCESS,Bus,Kotak,932,812
TXN000279,VEH6543,PLZ003,2024-04-24,19:57:22,120,SUCCESS,Bus,SBI,326,206
TXN000280,VEH5866,PLZ005,2024-04-27,13:53:27,70,SUCCESS,Car,SBI,263,193
TXN000281,VEH7177,PLZ003,2024-04-22,22:14:40,180,SUCCESS,Truck,Kotak,444,264
TXN000282,VEH1921,PLZ004,2024-06-15,16:05:24,180,SUCCESS,Truck,SBI,659,479
TXN000283,VEH6838,PLZ001,2024-01-23,18:13:34,100,SUCCESS,Bus,Axis,816,716
TXN000284,VEH7958,PLZ003,2024-05-12,22:32:56,150,SUCCESS,Truck,HDFC,495,345
TXN000285,VEH2982,PLZ001,2024-01-22,08:37:36,180,SUCCESS,Truck,SBI,976,796
TXN000286,VEH2963,PLZ001,2024-04-04,05:45:25,200,SUCCESS,Truck,Kotak,902,702
TXN000287,VEH8520,PLZ001,2024-03-22,02:54:15,50,SUCCESS,Car,Kotak,742,692
TXN000288,VEH5251,PLZ005,2024-03-23,07:38:20,60,FAILED,Car,Kotak,684,684
TXN000289,VEH4053,PLZ003,2024-03-16,18:23:26,180,SUCCESS,Truck,HDFC,879,699
TXN000290,VEH5716,PLZ002,2024-04-19,02:20:32,100,SUCCESS,Bus,ICICI,929,829
TXN000291,VEH2090,PLZ005,2024-06-10,09:59:47,120,SUCCESS,Bus,Axis,923,803
TXN000292,VEH9944,PLZ004,2024-01-26,15:32:57,180,SUCCESS,Truck,HDFC,728,548
TXN000293,VEH2687,PLZ006,2024-03-17,08:02:50,70,SUCCESS,Car,ICICI,905,835
TXN000294,VEH9982,PLZ006,2024-03-07,19:43:51,100,FAILED,Bus,Kotak,698,698
TXN000295,VEH8821,PLZ001,2024-02-10,12:23:57,120,SUCCESS,Bus,HDFC,378,258
TXN000296,VEH8476,PLZ005,2024-01-02,10:51:54,140,SUCCESS,Bus,SBI,357,217
TXN000297,VEH6337,PLZ004,2024-04-20,08:25:12,200,SUCCESS,Truck,HDFC,258,58
TXN000298,VEH1559,PLZ006,2024-05-18,03:06:02,100,REVERSED,Bus,HDFC,950,950
TXN000299,VEH8777,PLZ006,2024-05-16,07:21:30,180,FAILED,Truck,HDFC,296,296
TXN000300,VEH4266,PLZ003,2024-04-14,03:51:40,200,SUCCESS,Truck,Axis,424,224
TXN000301,VEH6394,PLZ004,2024-02-25,20:19:56,120,FAILED,Bus,Axis,471,471
TXN000302,VEH5025,PLZ003,2024-03-13,14:41:29,120,SUCCESS,Bus,Kotak,917,797
TXN000303,VEH7944,PLZ001,2024-05-04,09:25:12,150,FAILED,Truck,HDFC,361,361
TXN000304,VEH2145,PLZ005,2024-04-18,00:05:53,60,SUCCESS,Car,ICICI,221,161
TXN000305,VEH9654,PLZ002,2024-01-13,15:27:57,50,REVERSED,Car,ICICI,679,679
TXN000306,VEH7420,PLZ001,2024-06-29,17:31:26,70,SUCCESS,Car,Axis,434,364
TXN000307,VEH4862,PLZ006,2024-01-06,23:51:51,50,SUCCESS,Car,SBI,345,295
TXN000308,VEH8394,PLZ002,2024-02-08,12:45:07,100,SUCCESS,Bus,Axis,714,614
TXN000309,VEH4109,PLZ003,2024-02-06,13:40:59,50,SUCCESS,Car,Kotak,724,674
TXN000310,VEH2384,PLZ002,2024-04-14,11:20:42,140,SUCCESS,Bus,Axis,506,366
TXN000311,VEH4791,PLZ006,2024-05-11,04:52:12,50,FAILED,Car,SBI,459,459
TXN000312,VEH7674,PLZ002,2024-06-24,03:38:25,180,FAILED,Truck,Axis,711,711
TXN000313,VEH2556,PLZ003,2024-06-07,12:34:32,50,SUCCESS,Car,HDFC,843,793
TXN000314,VEH2458,PLZ002,2024-06-13,16:01:56,120,SUCCESS,Bus,HDFC,623,503
TXN000315,VEH6001,PLZ003,2024-02-20,04:52:39,60,SUCCESS,Car,ICICI,527,467
TXN000316,VEH2517,PLZ005,2024-04-01,22:31:39,60,SUCCESS,Car,HDFC,479,419
TXN000317,VEH1039,PLZ002,2024-05-27,01:19:45,50,FAILED,Car,ICICI,692,692
TXN000318,VEH9301,PLZ003,2024-02-18,14:29:10,50,SUCCESS,Car,ICICI,747,697
TXN000319,VEH3454,PLZ001,2024-03-25,19:08:53,60,SUCCESS,Car,Axis,373,313
TXN000320,VEH2015,PLZ005,2024-06-21,01:14:26,150,FAILED,Truck,Axis,728,728
TXN000321,VEH6713,PLZ006,2024-01-20,08:23:04,100,FAILED,Bus,SBI,241,241
TXN000322,VEH3518,PLZ001,2024-05-15,07:47:15,70,SUCCESS,Car,Kotak,694,624
TXN000323,VEH2843,PLZ001,2024-03-27,23:40:28,150,SUCCESS,Truck,Kotak,835,685
TXN000324,VEH5050,PLZ001,2024-06-22,20:00:42,200,SUCCESS,Truck,Axis,704,504
TXN000325,VEH2091,PLZ001,2024-04-23,15:16:49,50,SUCCESS,Car,HDFC,484,434
TXN000326,VEH6265,PLZ005,2024-05-24,01:59:09,200,SUCCESS,Truck,SBI,230,30
TXN000327,VEH5457,PLZ006,2024-01-13,11:24:55,120,SUCCESS,Bus,SBI,588,468
TXN000328,VEH4987,PLZ005,2024-05-01,22:25:49,180,SUCCESS,Truck,Kotak,455,275
TXN000329,VEH6541,PLZ005,2024-04-16,05:11:46,200,SUCCESS,Truck,HDFC,785,585
TXN000330,VEH4411,PLZ004,2024-02-25,02:58:29,200,SUCCESS,Truck,HDFC,648,448
TXN000331,VEH5540,PLZ002,2024-05-23,14:54:54,70,SUCCESS,Car,Axis,590,520
TXN000332,VEH3414,PLZ004,2024-03-23,07:49:13,100,SUCCESS,Bus,SBI,973,873
TXN000333,VEH7064,PLZ005,2024-06-04,18:04:55,140,SUCCESS,Bus,Kotak,443,303
TXN000334,VEH7609,PLZ001,2024-05-09,15:11:56,50,FAILED,Car,SBI,981,981
TXN000335,VEH9322,PLZ002,2024-04-02,08:02:32,100,SUCCESS,Bus,ICICI,446,346
TXN000336,VEH8796,PLZ001,2024-06-25,01:37:44,60,SUCCESS,Car,SBI,997,937
TXN000337,VEH2207,PLZ001,2024-06-15,02:38:50,150,SUCCESS,Truck,HDFC,916,766
TXN000338,VEH5351,PLZ002,2024-02-29,05:14:02,140,FAILED,Bus,ICICI,833,833
TXN000339,VEH4467,PLZ002,2024-06-09,04:34:12,200,SUCCESS,Truck,ICICI,770,570
TXN000340,VEH2811,PLZ003,2024-04-01,11:00:56,120,SUCCESS,Bus,Axis,656,536
TXN000341,VEH8162,PLZ001,2024-03-04,16:52:49,150,FAILED,Truck,Kotak,853,853
TXN000342,VEH6707,PLZ004,2024-03-22,13:42:36,50,SUCCESS,Car,Axis,569,519
TXN000343,VEH9025,PLZ004,2024-03-22,20:08:08,180,FAILED,Truck,SBI,769,769
TXN000344,VEH6522,PLZ005,2024-05-15,15:42:20,150,SUCCESS,Truck,ICICI,862,712
TXN000345,VEH6278,PLZ001,2024-01-04,12:59:23,180,FAILED,Truck,ICICI,290,290
TXN000346,VEH9307,PLZ005,2024-01-13,17:44:19,100,SUCCESS,Bus,SBI,416,316
TXN000347,VEH9762,PLZ001,2024-05-04,05:14:52,70,SUCCESS,Car,Kotak,292,222
TXN000348,VEH5249,PLZ001,2024-05-03,13:54:38,120,SUCCESS,Bus,Kotak,216,96
TXN000349,VEH4386,PLZ003,2024-05-19,14:17:08,140,SUCCESS,Bus,ICICI,749,609
TXN000350,VEH4311,PLZ005,2024-01-24,00:00:25,50,SUCCESS,Car,Kotak,371,321
TXN000351,VEH6569,PLZ006,2024-02-06,10:20:18,70,SUCCESS,Car,ICICI,447,377
TXN000352,VEH4966,PLZ001,2024-06-19,09:56:26,120,SUCCESS,Bus,Axis,712,592
TXN000353,VEH7536,PLZ006,2024-05-06,09:17:00,150,SUCCESS,Truck,HDFC,522,372
TXN000354,VEH1815,PLZ001,2024-06-06,10:24:58,200,SUCCESS,Truck,Axis,321,121
TXN000355,VEH1029,PLZ004,2024-04-15,11:06:45,150,SUCCESS,Truck,Kotak,857,707
TXN000356,VEH7046,PLZ003,2024-05-03,08:55:50,70,SUCCESS,Car,ICICI,973,903
TXN000357,VEH2773,PLZ002,2024-01-18,04:11:02,150,FAILED,Truck,HDFC,499,499
TXN000358,VEH5743,PLZ003,2024-06-17,02:56:57,180,FAILED,Truck,Kotak,856,856
TXN000359,VEH6813,PLZ001,2024-04-02,13:04:40,180,SUCCESS,Truck,SBI,749,569
TXN000360,VEH7209,PLZ001,2024-05-01,14:03:22,70,SUCCESS,Car,Axis,773,703
TXN000361,VEH3511,PLZ002,2024-06-27,01:09:20,140,SUCCESS,Bus,ICICI,522,382
TXN000362,VEH6244,PLZ004,2024-04-04,22:32:55,150,SUCCESS,Truck,HDFC,268,118
TXN000363,VEH9907,PLZ001,2024-01-23,19:19:52,180,FAILED,Truck,Kotak,628,628
TXN000364,VEH6776,PLZ001,2024-02-20,23:42:45,100,SUCCESS,Bus,ICICI,919,819
TXN000365,VEH9533,PLZ001,2024-02-01,08:48:29,70,SUCCESS,Car,ICICI,868,798
TXN000366,VEH2763,PLZ001,2024-05-14,20:57:14,150,SUCCESS,Truck,SBI,748,598
TXN000367,VEH9287,PLZ004,2024-06-02,11:13:17,100,FAILED,Bus,ICICI,288,288
TXN000368,VEH4623,PLZ001,2024-01-02,21:21:54,60,FAILED,Car,SBI,780,780
TXN000369,VEH8871,PLZ003,2024-05-05,14:44:50,100,FAILED,Bus,ICICI,265,265
TXN000370,VEH2568,PLZ006,2024-03-17,18:30:57,70,SUCCESS,Car,HDFC,555,485
TXN000371,VEH6525,PLZ004,2024-06-02,20:59:19,150,SUCCESS,Truck,HDFC,314,164
TXN000372,VEH8437,PLZ002,2024-01-03,17:39:08,70,SUCCESS,Car,Axis,641,571
TXN000373,VEH7220,PLZ005,2024-04-03,23:59:56,120,SUCCESS,Bus,SBI,774,654
TXN000374,VEH9136,PLZ003,2024-05-08,16:19:06,70,SUCCESS,Car,SBI,254,184
TXN000375,VEH6860,PLZ001,2024-02-05,23:27:03,200,SUCCESS,Truck,Kotak,646,446
TXN000376,VEH4601,PLZ001,2024-04-21,23:35:11,70,FAILED,Car,HDFC,320,320
TXN000377,VEH5060,PLZ002,2024-02-03,18:15:10,200,SUCCESS,Truck,ICICI,461,261
TXN000378,VEH7041,PLZ002,2024-03-07,20:31:25,140,SUCCESS,Bus,SBI,660,520
TXN000379,VEH9776,PLZ004,2024-05-23,23:28:25,50,SUCCESS,Car,Kotak,309,259
TXN000380,VEH5542,PLZ006,2024-05-14,07:00:03,50,SUCCESS,Car,Axis,348,298
TXN000381,VEH5237,PLZ004,2024-02-21,15:46:38,120,SUCCESS,Bus,ICICI,798,678
TXN000382,VEH8819,PLZ002,2024-04-15,08:13:18,120,FAILED,Bus,SBI,841,841
TXN000383,VEH8556,PLZ006,2024-05-09,16:38:21,60,SUCCESS,Car,HDFC,731,671
TXN000384,VEH3261,PLZ004,2024-02-11,21:38:32,100,FAILED,Bus,SBI,947,947
TXN000385,VEH7554,PLZ003,2024-04-13,15:16:21,180,SUCCESS,Truck,SBI,567,387
TXN000386,VEH4206,PLZ004,2024-06-11,01:55:10,50,FAILED,Car,Axis,883,883
TXN000387,VEH9139,PLZ004,2024-06-27,15:26:23,100,SUCCESS,Bus,Axis,452,352
TXN000388,VEH9170,PLZ005,2024-04-21,21:26:46,50,SUCCESS,Car,ICICI,215,165
TXN000389,VEH5892,PLZ003,2024-04-18,00:59:27,60,SUCCESS,Car,SBI,233,173
TXN000390,VEH6013,PLZ002,2024-03-09,23:50:38,120,SUCCESS,Bus,ICICI,602,482
TXN000391,VEH6010,PLZ004,2024-03-08,07:20:32,120,SUCCESS,Bus,SBI,599,479
TXN000392,VEH4839,PLZ005,2024-02-03,20:13:10,50,SUCCESS,Car,ICICI,411,361
TXN000393,VEH9080,PLZ005,2024-05-17,11:28:48,60,SUCCESS,Car,Axis,258,198
TXN000394,VEH2958,PLZ003,2024-05-28,16:14:59,100,SUCCESS,Bus,Axis,879,779
TXN000395,VEH4104,PLZ003,2024-06-27,02:41:21,70,FAILED,Car,Kotak,502,502
TXN000396,VEH2683,PLZ002,2024-03-07,11:29:40,100,SUCCESS,Bus,Axis,561,461
TXN000397,VEH4684,PLZ006,2024-03-30,13:18:01,70,SUCCESS,Car,SBI,983,913
TXN000398,VEH1329,PLZ005,2024-02-26,15:02:20,50,SUCCESS,Car,HDFC,408,358
TXN000399,VEH1060,PLZ003,2024-03-29,17:55:07,120,FAILED,Bus,ICICI,668,668
TXN000400,VEH1079,PLZ004,2024-05-07,05:37:24,150,SUCCESS,Truck,SBI,743,593
TXN000401,VEH6422,PLZ003,2024-06-27,16:02:52,70,SUCCESS,Car,SBI,728,658
TXN000402,VEH9397,PLZ005,2024-02-12,08:20:16,50,FAILED,Car,HDFC,872,872
TXN000403,VEH6041,PLZ003,2024-01-08,18:02:10,60,SUCCESS,Car,Kotak,537,477
TXN000404,VEH4944,PLZ005,2024-06-27,23:13:17,120,SUCCESS,Bus,SBI,732,612
TXN000405,VEH2972,PLZ001,2024-03-03,05:34:18,150,SUCCESS,Truck,Axis,348,198
TXN000406,VEH1374,PLZ004,2024-01-25,14:16:46,150,SUCCESS,Truck,HDFC,328,178
TXN000407,VEH9942,PLZ003,2024-01-31,01:47:00,120,SUCCESS,Bus,ICICI,483,363
TXN000408,VEH3607,PLZ005,2024-04-06,15:23:24,200,SUCCESS,Truck,Axis,650,450
TXN000409,VEH9695,PLZ003,2024-04-27,13:48:19,100,SUCCESS,Bus,Kotak,606,506
TXN000410,VEH5312,PLZ001,2024-03-12,10:19:23,50,SUCCESS,Car,ICICI,473,423
TXN000411,VEH3948,PLZ005,2024-06-27,03:40:03,180,SUCCESS,Truck,HDFC,393,213
TXN000412,VEH5587,PLZ004,2024-05-26,16:42:36,100,SUCCESS,Bus,SBI,329,229
TXN000413,VEH8941,PLZ006,2024-03-30,09:25:09,120,SUCCESS,Bus,Kotak,463,343
TXN000414,VEH1966,PLZ002,2024-03-29,10:52:09,180,SUCCESS,Truck,SBI,658,478
TXN000415,VEH1848,PLZ006,2024-06-14,03:05:19,50,SUCCESS,Car,SBI,784,734
TXN000416,VEH4494,PLZ004,2024-05-06,11:10:47,150,SUCCESS,Truck,ICICI,386,236
TXN000417,VEH3356,PLZ006,2024-03-19,05:40:23,60,SUCCESS,Car,Kotak,435,375
TXN000418,VEH1061,PLZ003,2024-02-28,05:26:49,180,SUCCESS,Truck,ICICI,549,369
TXN000419,VEH2099,PLZ002,2024-06-05,09:53:14,180,FAILED,Truck,SBI,791,791
TXN000420,VEH6038,PLZ005,2024-05-12,12:58:51,60,SUCCESS,Car,SBI,255,195
TXN000421,VEH2582,PLZ002,2024-05-11,21:26:57,200,SUCCESS,Truck,SBI,987,787
TXN000422,VEH2881,PLZ002,2024-06-25,10:22:08,70,SUCCESS,Car,SBI,625,555
TXN000423,VEH6258,PLZ003,2024-02-16,01:26:24,140,SUCCESS,Bus,ICICI,791,651
TXN000424,VEH6304,PLZ002,2024-03-01,21:02:46,200,FAILED,Truck,HDFC,493,493
TXN000425,VEH8962,PLZ006,2024-03-21,02:59:45,70,SUCCESS,Car,HDFC,783,713
TXN000426,VEH5582,PLZ003,2024-06-29,16:16:19,60,SUCCESS,Car,HDFC,884,824
TXN000427,VEH5339,PLZ004,2024-01-31,21:05:58,200,SUCCESS,Truck,HDFC,859,659
TXN000428,VEH9487,PLZ004,2024-01-25,21:28:00,200,SUCCESS,Truck,ICICI,897,697
TXN000429,VEH8359,PLZ006,2024-05-04,02:27:38,200,SUCCESS,Truck,HDFC,728,528
TXN000430,VEH9089,PLZ003,2024-03-16,20:42:54,120,FAILED,Bus,ICICI,571,571
TXN000431,VEH6004,PLZ002,2024-03-29,08:21:03,70,SUCCESS,Car,HDFC,282,212
TXN000432,VEH7128,PLZ002,2024-03-15,03:55:56,180,REVERSED,Truck,ICICI,742,742
TXN000433,VEH5629,PLZ002,2024-03-07,15:27:16,200,FAILED,Truck,HDFC,257,257
TXN000434,VEH1787,PLZ004,2024-05-15,05:01:23,50,SUCCESS,Car,HDFC,317,267
TXN000435,VEH5737,PLZ005,2024-01-25,20:17:35,200,SUCCESS,Truck,Kotak,1000,800
TXN000436,VEH4711,PLZ002,2024-04-11,07:31:40,50,FAILED,Car,Axis,975,975
TXN000437,VEH1419,PLZ002,2024-04-18,04:05:42,180,SUCCESS,Truck,SBI,700,520
TXN000438,VEH7322,PLZ005,2024-05-06,11:11:36,100,FAILED,Bus,HDFC,912,912
TXN000439,VEH9099,PLZ005,2024-02-22,22:43:24,150,SUCCESS,Truck,Kotak,945,795
TXN000440,VEH6825,PLZ003,2024-02-26,06:31:57,140,SUCCESS,Bus,Axis,691,551
TXN000441,VEH4882,PLZ004,2024-05-24,20:46:23,200,SUCCESS,Truck,HDFC,878,678
TXN000442,VEH8079,PLZ001,2024-06-04,01:47:26,100,SUCCESS,Bus,Kotak,617,517
TXN000443,VEH9878,PLZ002,2024-03-13,15:04:11,150,FAILED,Truck,ICICI,228,228
TXN000444,VEH1723,PLZ001,2024-02-13,00:51:23,120,SUCCESS,Bus,Kotak,686,566
TXN000445,VEH4092,PLZ006,2024-01-25,02:30:59,70,SUCCESS,Car,SBI,871,801
TXN000446,VEH7419,PLZ004,2024-03-04,11:10:42,180,SUCCESS,Truck,Axis,843,663
TXN000447,VEH8188,PLZ001,2024-02-05,09:33:04,70,FAILED,Car,HDFC,222,222
TXN000448,VEH4110,PLZ002,2024-04-06,00:56:44,180,SUCCESS,Truck,Axis,732,552
TXN000449,VEH8668,PLZ002,2024-04-17,06:56:45,150,SUCCESS,Truck,ICICI,451,301
TXN000450,VEH1644,PLZ003,2024-06-21,10:19:12,100,SUCCESS,Bus,HDFC,889,789
TXN000451,VEH9119,PLZ004,2024-03-14,21:38:09,150,SUCCESS,Truck,Axis,480,330
TXN000452,VEH9188,PLZ002,2024-04-07,23:30:42,140,REVERSED,Bus,HDFC,705,705
TXN000453,VEH2542,PLZ006,2024-01-08,10:10:27,120,SUCCESS,Bus,SBI,492,372
TXN000454,VEH4171,PLZ001,2024-02-07,11:14:11,50,SUCCESS,Car,Axis,338,288
TXN000455,VEH2408,PLZ006,2024-03-18,16:23:38,150,SUCCESS,Truck,SBI,873,723
TXN000456,VEH3634,PLZ006,2024-05-25,15:11:46,60,SUCCESS,Car,Axis,616,556
TXN000457,VEH7770,PLZ003,2024-04-10,23:47:54,150,SUCCESS,Truck,Kotak,676,526
TXN000458,VEH8554,PLZ005,2024-05-26,22:48:42,140,SUCCESS,Bus,HDFC,251,111
TXN000459,VEH5087,PLZ003,2024-03-11,22:55:20,180,SUCCESS,Truck,SBI,845,665
TXN000460,VEH4191,PLZ002,2024-01-15,17:38:49,150,SUCCESS,Truck,Axis,691,541
TXN000461,VEH5723,PLZ006,2024-04-12,20:48:56,180,SUCCESS,Truck,SBI,424,244
TXN000462,VEH9410,PLZ002,2024-01-09,09:28:53,60,SUCCESS,Car,Axis,966,906
TXN000463,VEH9104,PLZ006,2024-06-20,04:46:32,60,SUCCESS,Car,Axis,633,573
TXN000464,VEH1929,PLZ004,2024-06-21,06:15:15,70,SUCCESS,Car,Axis,691,621
TXN000465,VEH5522,PLZ005,2024-01-11,09:59:18,150,SUCCESS,Truck,Kotak,241,91
TXN000466,VEH5733,PLZ006,2024-06-16,10:42:46,140,SUCCESS,Bus,Axis,773,633
TXN000467,VEH9109,PLZ003,2024-01-22,20:05:22,180,FAILED,Truck,ICICI,868,868
TXN000468,VEH1362,PLZ006,2024-03-28,08:01:28,140,SUCCESS,Bus,ICICI,464,324
TXN000469,VEH3541,PLZ001,2024-02-22,08:16:38,120,FAILED,Bus,Axis,269,269
TXN000470,VEH5100,PLZ004,2024-05-06,13:14:09,140,SUCCESS,Bus,SBI,718,578
TXN000471,VEH5414,PLZ005,2024-02-21,07:37:08,50,SUCCESS,Car,Axis,843,793
TXN000472,VEH2150,PLZ002,2024-06-06,03:31:43,200,SUCCESS,Truck,Kotak,624,424
TXN000473,VEH3080,PLZ005,2024-04-15,01:02:30,70,SUCCESS,Car,Axis,267,197
TXN000474,VEH7547,PLZ005,2024-04-29,20:20:49,200,SUCCESS,Truck,Axis,619,419
TXN000475,VEH4163,PLZ003,2024-04-06,08:51:16,180,SUCCESS,Truck,SBI,200,20
TXN000476,VEH9307,PLZ004,2024-05-19,01:50:08,180,SUCCESS,Truck,Axis,634,454
TXN000477,VEH3521,PLZ006,2024-02-24,22:47:39,120,SUCCESS,Bus,Kotak,947,827
TXN000478,VEH5583,PLZ006,2024-01-08,05:10:09,60,SUCCESS,Car,HDFC,275,215
TXN000479,VEH5849,PLZ001,2024-04-29,10:20:15,140,SUCCESS,Bus,ICICI,893,753
TXN000480,VEH2218,PLZ004,2024-04-01,10:33:07,180,SUCCESS,Truck,SBI,354,174
TXN000481,VEH8604,PLZ004,2024-06-19,18:36:47,60,SUCCESS,Car,HDFC,222,162
TXN000482,VEH2628,PLZ006,2024-03-19,10:08:11,180,SUCCESS,Truck,SBI,589,409
TXN000483,VEH3390,PLZ002,2024-05-28,20:05:45,70,SUCCESS,Car,SBI,283,213
TXN000484,VEH1351,PLZ006,2024-04-30,18:41:00,50,SUCCESS,Car,Axis,953,903
TXN000485,VEH6142,PLZ001,2024-04-08,19:16:01,60,SUCCESS,Car,Kotak,414,354
TXN000486,VEH4484,PLZ003,2024-05-01,03:48:10,200,SUCCESS,Truck,HDFC,679,479
TXN000487,VEH2220,PLZ002,2024-06-18,11:23:00,150,FAILED,Truck,ICICI,305,305
TXN000488,VEH8555,PLZ003,2024-06-18,21:07:11,150,SUCCESS,Truck,HDFC,878,728
TXN000489,VEH9536,PLZ005,2024-01-02,08:26:22,70,SUCCESS,Car,Kotak,375,305
TXN000490,VEH1769,PLZ003,2024-01-17,13:40:07,50,SUCCESS,Car,HDFC,202,152
TXN000491,VEH2299,PLZ006,2024-02-26,21:00:43,100,SUCCESS,Bus,SBI,718,618
TXN000492,VEH2331,PLZ001,2024-01-17,11:11:22,100,SUCCESS,Bus,HDFC,205,105
TXN000493,VEH9833,PLZ005,2024-04-03,12:59:29,150,FAILED,Truck,HDFC,365,365
TXN000494,VEH5815,PLZ006,2024-01-10,03:21:15,60,SUCCESS,Car,ICICI,484,424
TXN000495,VEH8928,PLZ003,2024-06-13,20:20:36,140,SUCCESS,Bus,HDFC,325,185
TXN000496,VEH2799,PLZ005,2024-01-01,12:53:36,140,SUCCESS,Bus,SBI,734,594
TXN000497,VEH7121,PLZ002,2024-05-26,07:28:48,200,SUCCESS,Truck,Axis,408,208
TXN000498,VEH8175,PLZ001,2024-06-09,02:22:30,120,SUCCESS,Bus,Axis,619,499
TXN000499,VEH9270,PLZ004,2024-02-08,04:55:50,60,FAILED,Car,HDFC,824,824
TXN000500,VEH6903,PLZ004,2024-05-17,20:30:34,100,SUCCESS,Bus,Kotak,282,182
TXN000501,VEH5086,PLZ005,2024-01-10,16:00:58,60,SUCCESS,Car,SBI,952,892
TXN000502,VEH7643,PLZ006,2024-06-26,08:34:12,70,SUCCESS,Car,Kotak,550,480
TXN000503,VEH1242,PLZ006,2024-05-30,14:38:24,140,FAILED,Bus,HDFC,696,696
TXN000504,VEH2552,PLZ003,2024-06-27,09:19:46,100,SUCCESS,Bus,SBI,225,125
TXN000505,VEH9225,PLZ006,2024-03-11,13:44:59,180,SUCCESS,Truck,Kotak,359,179
TXN000506,VEH3979,PLZ003,2024-02-15,17:59:08,100,SUCCESS,Bus,Axis,538,438
TXN000507,VEH1392,PLZ001,2024-02-29,05:43:52,140,SUCCESS,Bus,Axis,818,678
TXN000508,VEH9882,PLZ001,2024-03-26,21:38:24,100,FAILED,Bus,ICICI,341,341
TXN000509,VEH9397,PLZ003,2024-06-19,01:23:08,70,SUCCESS,Car,ICICI,224,154
TXN000510,VEH4491,PLZ001,2024-04-28,17:04:21,200,SUCCESS,Truck,ICICI,611,411
TXN000511,VEH4786,PLZ002,2024-01-12,21:20:56,50,FAILED,Car,HDFC,330,330
TXN000512,VEH8390,PLZ003,2024-05-01,10:25:34,180,SUCCESS,Truck,SBI,656,476
TXN000513,VEH6136,PLZ003,2024-03-20,09:01:01,60,SUCCESS,Car,HDFC,295,235
TXN000514,VEH9755,PLZ003,2024-06-24,01:45:33,50,SUCCESS,Car,HDFC,904,854
TXN000515,VEH3269,PLZ002,2024-05-19,12:19:45,60,FAILED,Car,HDFC,915,915
TXN000516,VEH4743,PLZ002,2024-06-18,20:58:35,140,SUCCESS,Bus,Kotak,540,400
TXN000517,VEH8142,PLZ002,2024-03-25,20:36:12,60,SUCCESS,Car,Kotak,602,542
TXN000518,VEH5552,PLZ001,2024-06-18,06:15:25,140,SUCCESS,Bus,Kotak,867,727
TXN000519,VEH2395,PLZ003,2024-01-10,04:57:01,200,SUCCESS,Truck,Kotak,643,443
TXN000520,VEH7894,PLZ006,2024-01-29,08:13:45,120,SUCCESS,Bus,Axis,382,262
TXN000521,VEH6329,PLZ004,2024-02-07,16:56:03,180,SUCCESS,Truck,SBI,577,397
TXN000522,VEH4308,PLZ001,2024-02-20,11:48:16,70,FAILED,Car,ICICI,419,419
TXN000523,VEH6000,PLZ003,2024-06-05,09:04:09,150,SUCCESS,Truck,HDFC,253,103
TXN000524,VEH3377,PLZ001,2024-03-15,09:17:03,50,SUCCESS,Car,ICICI,687,637
TXN000525,VEH6522,PLZ006,2024-04-21,07:04:16,60,SUCCESS,Car,SBI,495,435
TXN000526,VEH8877,PLZ006,2024-03-03,04:37:31,60,SUCCESS,Car,Kotak,674,614
TXN000527,VEH8568,PLZ005,2024-02-28,19:17:51,120,SUCCESS,Bus,HDFC,395,275
TXN000528,VEH6543,PLZ006,2024-06-08,19:54:46,180,SUCCESS,Truck,Axis,805,625
TXN000529,VEH5464,PLZ005,2024-01-21,05:44:56,120,FAILED,Bus,HDFC,593,593
TXN000530,VEH3230,PLZ006,2024-03-16,00:22:46,50,SUCCESS,Car,Kotak,417,367
TXN000531,VEH8443,PLZ002,2024-06-24,21:29:52,120,FAILED,Bus,Kotak,481,481
TXN000532,VEH5432,PLZ005,2024-01-01,18:10:58,150,SUCCESS,Truck,SBI,774,624
TXN000533,VEH2279,PLZ003,2024-03-19,23:40:59,140,SUCCESS,Bus,HDFC,739,599
TXN000534,VEH9547,PLZ004,2024-03-20,03:16:58,150,SUCCESS,Truck,HDFC,315,165
TXN000535,VEH7404,PLZ002,2024-02-26,17:30:24,140,FAILED,Bus,ICICI,325,325
